date	org	repo
2017-01-24 03:03:38	TAMU-CPT	rancher-catalog
2017-01-24 03:00:56	TAMU-CPT	rancher-catalog
2017-01-24 02:59:02	TAMU-CPT	rancher-catalog
2017-01-24 02:49:26	TAMU-CPT	rancher-catalog
2017-01-24 02:45:11	TAMU-CPT	rancher-catalog
2017-01-24 02:44:12	TAMU-CPT	rancher-catalog
2017-01-24 02:42:12	TAMU-CPT	rancher-catalog
2017-01-24 02:39:49	TAMU-CPT	rancher-catalog
2017-01-24 02:37:24	TAMU-CPT	rancher-catalog
2017-01-24 02:33:23	TAMU-CPT	rancher-catalog
2017-01-22 05:59:26	erasche	erasche.github.io
2017-01-22 05:59:19	erasche	erasche.github.io
2017-01-22 05:29:27	erasche	erasche.github.io
2017-01-22 05:29:20	erasche	erasche.github.io
2017-01-22 04:41:02	erasche	erasche.github.io
2017-01-22 04:14:37	erasche	erasche.github.io
2017-01-22 04:14:30	erasche	erasche.github.io
2017-01-22 04:14:23	erasche	erasche.github.io
2017-01-22 04:02:36	erasche	erasche.github.io
2017-01-22 04:02:29	erasche	erasche.github.io
2017-01-22 04:00:33	erasche	erasche.github.io
2017-01-22 04:00:26	erasche	erasche.github.io
2017-01-22 03:56:43	erasche	erasche.github.io
2017-01-22 03:56:37	erasche	erasche.github.io
2017-01-20 22:24:38	TAMU-CPT	rancher-catalog
2017-01-20 21:39:04	TAMU-CPT	rancher-catalog
2017-01-20 21:34:48	TAMU-CPT	rancher-catalog
2017-01-19 20:11:35	TAMU-CPT	mauved3
2017-01-19 19:22:41	TAMU-CPT	galaxy-tools
2017-01-19 18:29:44	TAMU-CPT	rancher-catalog
2017-01-19 16:47:29	TAMU-CPT	galaxy-tools
2017-01-19 16:47:01	TAMU-CPT	galaxy-tools
2017-01-19 03:10:17	TAMU-CPT	blast-db-download
2017-01-18 23:40:39	TAMU-CPT	galaxy-tools
2017-01-18 23:39:26	TAMU-CPT	galaxy-tools
2017-01-18 23:14:27	TAMU-CPT	blast-db-download
2017-01-18 23:11:11	TAMU-CPT	galaxy-tools
2017-01-18 23:10:36	TAMU-CPT	blast-db-download
2017-01-18 22:13:03	TAMU-CPT	blast-db-download
2017-01-18 22:06:58	TAMU-CPT	blast-db-download
2017-01-18 22:05:43	TAMU-CPT	blast-db-download
2017-01-18 22:04:13	TAMU-CPT	blast-db-download
2017-01-18 22:02:49	TAMU-CPT	blast-db-download
2017-01-18 21:58:07	TAMU-CPT	galaxy-tools
2017-01-18 21:18:51	TAMU-CPT	galaxy-tools
2017-01-18 20:57:27	TAMU-CPT	galaxy-tools
2017-01-18 20:50:08	TAMU-CPT	blast-db-download
2017-01-18 20:49:02	TAMU-CPT	blast-db-download
2017-01-18 20:06:39	TAMU-CPT	galaxy-tools
2017-01-18 18:18:08	TAMU-CPT	blast-db-download
2017-01-17 22:31:33	TAMU-CPT	blast-db-download
2017-01-17 22:24:10	TAMU-CPT	galaxy-tools
2017-01-17 22:23:33	TAMU-CPT	galaxy-tools
2017-01-17 22:21:57	TAMU-CPT	galaxy-tools
2017-01-17 22:21:38	TAMU-CPT	galaxy-tools
2017-01-17 22:16:15	TAMU-CPT	galaxy-tools
2017-01-17 19:57:04	TAMU-CPT	gdrive-folders-for-student-data
2017-01-17 19:18:38	TAMU-CPT	galaxy-tools
2017-01-17 19:17:10	TAMU-CPT	galaxy-tools
2017-01-17 18:06:07	erasche	galaxyxml
2017-01-17 18:05:03	erasche	galaxyxml
2017-01-17 17:59:30	erasche	galaxyxml
2017-01-17 17:53:54	erasche	galaxyxml
2017-01-17 17:49:04	erasche	galaxyxml
2017-01-17 17:47:10	erasche	galaxyxml
2017-01-17 17:45:50	erasche	galaxyxml
2017-01-17 17:16:27	erasche	galaxyxml
2017-01-17 17:12:59	erasche	hello-world-interactive-environment
2017-01-13 21:04:48	erasche	galaxy
2017-01-13 18:47:01	erasche	galaxy
2017-01-13 18:36:38	erasche	dotfiles
2017-01-13 18:08:46	erasche	galaxy
2017-01-12 22:42:28	erasche	galaxy
2017-01-12 21:15:54	erasche	galaxy
2017-01-12 00:47:01	erasche	dotfiles
2017-01-11 22:30:46	galaxyproject	galaxy-hub
2017-01-11 22:18:48	galaxyproject	galaxy-hub
2017-01-11 20:48:24	erasche	docker-apollo
2017-01-11 20:48:17	erasche	docker-apollo
2017-01-11 20:40:14	erasche	docker-apollo
2017-01-11 20:35:00	erasche	Apollo
2017-01-11 19:02:30	erasche	emboss-5.0-docs
2017-01-11 00:21:17	galaxyproject	galaxy
2017-01-10 21:08:19	erasche	Apollo
2017-01-10 21:06:10	TAMU-CPT	galaxy-tools
2017-01-10 20:49:12	TAMU-CPT	cacao-backend
2017-01-10 19:43:58	TAMU-CPT	cacao-frontend
2017-01-10 19:23:50	TAMU-CPT	guanine-frontend
2017-01-10 18:26:13	TAMU-CPT	galaxy-tools
2017-01-10 17:49:17	TAMU-CPT	galaxy-tools
2017-01-09 22:15:46	TAMU-CPT	lims-backend
2017-01-09 22:06:37	TAMU-CPT	lims-backend
2017-01-09 21:11:21	TAMU-CPT	lims-backend
2017-01-09 19:26:29	TAMU-CPT	lims-frontend
2017-01-09 19:25:47	TAMU-CPT	lims-frontend
2017-01-08 15:07:32	GMOD	jbrowse-registry
2017-01-08 14:56:10	GMOD	jbrowse-registry
2017-01-08 14:53:42	GMOD	jbrowse-registry
2017-01-08 14:44:24	erasche	jbrowse
2017-01-08 14:40:30	GMOD	jbrowse-registry
2017-01-08 14:28:54	erasche	jbrowse
2017-01-08 14:28:35	erasche	jbrowse
2017-01-08 14:28:26	erasche	jbrowse
2017-01-08 14:28:01	erasche	jbrowse
2017-01-08 13:14:47	GMOD	jbrowse-registry
2017-01-08 12:31:58	GMOD	jbrowse-registry
2017-01-08 12:15:37	GMOD	jbrowse-registry
2017-01-08 12:07:39	GMOD	jbrowse-registry
2017-01-08 12:05:28	GMOD	jbrowse-registry
2017-01-08 11:02:58	GMOD	jbrowse-registry
2017-01-08 11:00:24	GMOD	jbrowse-registry
2017-01-08 10:57:55	erasche	jbrowse-registry
2017-01-08 10:47:21	GMOD	jbrowse-registry
2017-01-08 10:47:05	erasche	jbrowse-registry
2017-01-08 10:33:06	GMOD	jbrowse-registry
2017-01-08 10:29:54	GMOD	jbrowse-registry
2017-01-08 10:27:39	GMOD	jbrowse-registry
2017-01-08 10:27:14	GMOD	jbrowse-registry
2017-01-07 12:25:19	erasche	erasche.github.io
2017-01-07 12:25:13	erasche	erasche.github.io
2017-01-07 12:14:55	erasche	erasche.github.io
2017-01-07 12:14:49	erasche	erasche.github.io
2017-01-07 12:04:19	erasche	erasche.github.io
2017-01-07 12:04:08	erasche	erasche.github.io
2017-01-07 11:53:08	erasche	erasche.github.io
2017-01-07 11:53:03	erasche	erasche.github.io
2017-01-07 11:43:20	erasche	erasche.github.io
2017-01-07 11:43:15	erasche	erasche.github.io
2017-01-07 11:26:42	erasche	CircosThreadTone
2017-01-07 10:05:47	erasche	CircosThreadTone
2017-01-07 10:00:01	erasche	CircosThreadTone
2017-01-07 09:57:34	erasche	CircosThreadTone
2017-01-07 08:23:54	erasche	erasche.github.io
2017-01-07 08:23:51	erasche	erasche.github.io
2017-01-07 08:22:13	erasche	erasche.github.io
2017-01-07 08:22:09	erasche	erasche.github.io
2017-01-07 08:13:54	erasche	erasche.github.io
2017-01-07 08:13:51	erasche	erasche.github.io
2017-01-07 08:13:16	erasche	galaxy-workflow-plotter
2017-01-07 08:08:31	erasche	erasche.github.io
2017-01-07 08:08:19	erasche	erasche.github.io
2017-01-07 06:54:50	erasche	erasche.github.io
2017-01-07 06:54:47	erasche	erasche.github.io
2017-01-07 06:47:54	erasche	erasche.github.io
2017-01-07 06:47:51	erasche	erasche.github.io
2017-01-07 06:47:44	erasche	erasche.github.io
2017-01-07 06:47:34	erasche	erasche.github.io
2017-01-07 06:47:31	erasche	erasche.github.io
2017-01-07 06:46:55	erasche	erasche.github.io
2017-01-07 06:40:19	erasche	erasche.github.io
2017-01-07 06:38:34	erasche	erasche.github.io
2017-01-07 06:20:38	erasche	erasche.github.io
2017-01-07 06:20:21	erasche	erasche.github.io
2017-01-07 06:13:37	erasche	erasche.github.io
2017-01-07 06:11:09	erasche	erasche.github.io
2017-01-07 05:39:28	erasche	erasche.github.io
2017-01-07 05:39:02	erasche	erasche.github.io
2017-01-07 05:38:37	erasche	erasche.github.io
2017-01-07 05:21:41	erasche	erasche.github.io
2017-01-07 05:21:38	erasche	erasche.github.io
2017-01-07 05:19:05	erasche	erasche.github.io
2017-01-07 05:17:00	erasche	erasche.github.io
2017-01-07 05:07:47	erasche	erasche.github.io
2017-01-07 05:06:37	erasche	erasche.github.io
2017-01-07 05:05:46	erasche	erasche.github.io
2017-01-06 20:47:13	TAMU-CPT	lims-backend
2017-01-06 20:41:51	TAMU-CPT	lims-backend
2017-01-06 20:37:27	TAMU-CPT	lims-backend
2017-01-06 20:33:11	TAMU-CPT	lims-backend
2017-01-06 20:29:11	TAMU-CPT	lims-backend
2017-01-06 20:25:01	TAMU-CPT	lims-backend
2017-01-06 20:20:56	TAMU-CPT	lims-backend
2017-01-06 20:13:43	TAMU-CPT	lims-backend
2017-01-06 20:05:40	TAMU-CPT	lims-backend
2017-01-06 20:01:32	TAMU-CPT	lims-backend
2017-01-06 19:25:31	TAMU-CPT	galaxy-tools
2017-01-06 19:22:21	TAMU-CPT	lims-backend
2017-01-06 19:14:34	TAMU-CPT	galaxy-tools
2017-01-06 18:59:03	TAMU-CPT	galaxy-tools
2017-01-06 18:55:09	TAMU-CPT	lims-backend
2017-01-06 18:32:11	TAMU-CPT	lims-backend
2017-01-06 18:02:13	TAMU-CPT	galaxy-tools
2017-01-06 17:42:48	TAMU-CPT	galaxy-workflow-import-tester
2017-01-06 17:41:40	TAMU-CPT	galaxy-workflow-import-tester
2017-01-06 16:23:26	TAMU-CPT	galaxy-workflow-import-tester
2017-01-06 15:20:11	galaxy-iuc	parsec
2017-01-04 19:17:46	erasche	dotfiles
2017-01-02 23:28:16	erasche	redeclipse-maps
2017-01-02 10:46:06	erasche	galaxyxml
2016-12-24 23:20:52	erasche	dotfiles
2016-12-24 19:26:48	TAMU-CPT	lims-frontend
2016-12-24 18:45:57	TAMU-CPT	blast-db-download
2016-12-24 18:24:28	TAMU-CPT	lims-frontend
2016-12-23 21:45:19	TAMU-CPT	rancher-catalog
2016-12-23 21:38:47	TAMU-CPT	rancher-catalog
2016-12-23 21:32:41	TAMU-CPT	lims-backend
2016-12-23 21:00:42	TAMU-CPT	docker-recipes
2016-12-23 20:56:23	TAMU-CPT	lims-backend
2016-12-23 20:45:58	TAMU-CPT	lims-backend
2016-12-23 20:43:21	TAMU-CPT	lims-backend
2016-12-23 20:41:21	TAMU-CPT	lims-backend
2016-12-23 20:35:23	TAMU-CPT	lims-backend
2016-12-23 20:23:56	TAMU-CPT	lims-backend
2016-12-23 20:22:26	TAMU-CPT	lims-frontend
2016-12-23 20:14:18	TAMU-CPT	rancher-catalog
2016-12-23 20:10:16	TAMU-CPT	lims-backend
2016-12-23 20:09:42	TAMU-CPT	lims-frontend
2016-12-23 09:08:44	TAMU-CPT	lims-frontend
2016-12-23 09:08:27	TAMU-CPT	lims-backend
2016-12-22 22:58:25	TAMU-CPT	lims-backend
2016-12-22 22:46:45	TAMU-CPT	lims-backend
2016-12-22 22:05:44	TAMU-CPT	lims-frontend
2016-12-22 21:37:01	TAMU-CPT	lims-frontend
2016-12-22 21:35:43	TAMU-CPT	lims-backend
2016-12-22 20:31:36	TAMU-CPT	lims-backend
2016-12-22 19:30:42	TAMU-CPT	lims-backend
2016-12-22 19:28:47	TAMU-CPT	lims-backend
2016-12-22 19:28:24	TAMU-CPT	lims-backend
2016-12-22 18:28:34	galaxy-genome-annotation	docker-galaxy-annotation
2016-12-22 18:28:32	erasche	docker-galaxy-annotation
2016-12-22 07:45:02	erasche	dotfiles
2016-12-22 07:29:36	erasche	dotfiles
2016-12-21 23:33:10	TAMU-CPT	lims-frontend
2016-12-21 19:08:41	TAMU-CPT	lims-backend
2016-12-21 18:42:26	erasche	docker-apollo
2016-12-21 18:25:45	erasche	Apollo
2016-12-21 18:19:06	TAMU-CPT	galaxy-tools
2016-12-21 18:12:18	TAMU-CPT	galaxy-tools
2016-12-21 04:11:58	erasche	galaxy
2016-12-20 21:34:22	TAMU-CPT	galaxy-tools
2016-12-20 19:33:36	TAMU-CPT	galaxy-tools
2016-12-20 19:29:40	erasche	galaxy
2016-12-20 17:00:03	erasche	galaxy
2016-12-20 16:39:14	TAMU-CPT	galaxy-tools
2016-12-20 16:25:16	erasche	galaxy
2016-12-20 16:21:43	erasche	galaxy
2016-12-20 05:51:38	erasche	fakeCAS
2016-12-20 05:50:25	erasche	fakeCAS
2016-12-20 05:47:44	erasche	fakeCAS
2016-12-20 05:41:13	erasche	fakeCAS
2016-12-20 05:39:03	erasche	fakeCAS
2016-12-19 21:30:42	TAMU-CPT	galaxy-tools
2016-12-19 21:19:50	erasche	galaxy
2016-12-19 20:28:32	erasche	galaxy
2016-12-19 20:16:41	TAMU-CPT	galaxy-tools
2016-12-19 19:44:48	TAMU-CPT	galaxy-tools
2016-12-19 19:43:38	TAMU-CPT	galaxy-tools
2016-12-19 19:29:13	TAMU-CPT	galaxy-tools
2016-12-19 19:25:59	TAMU-CPT	galaxy-tools
2016-12-19 19:25:09	TAMU-CPT	galaxy-tools
2016-12-19 19:06:39	TAMU-CPT	galaxy-tools
2016-12-19 18:39:58	TAMU-CPT	galaxy-tools
2016-12-19 18:38:07	TAMU-CPT	galaxy-tools
2016-12-19 02:46:06	Acekith	media-control
2016-12-19 02:45:33	Acekith	media-control
2016-12-19 01:20:28	TAMU-CPT	galaxy-tools
2016-12-19 00:30:27	TAMU-CPT	galaxy-tools
2016-12-19 00:27:38	TAMU-CPT	galaxy-tools
2016-12-19 00:20:14	TAMU-CPT	galaxy-tools
2016-12-19 00:01:49	TAMU-CPT	galaxy-tools
2016-12-18 22:17:26	erasche	redeclipse-maps
2016-12-18 22:12:19	erasche	redeclipse-maps
2016-12-18 22:06:31	erasche	redeclipse-maps
2016-12-18 22:03:23	erasche	redeclipse-maps
2016-12-17 22:32:41	galaxyproject	galaxy
2016-12-17 02:13:09	TAMU-CPT	lims-frontend
2016-12-17 02:13:03	TAMU-CPT	lims-backend
2016-12-16 23:15:51	TAMU-CPT	lims-backend
2016-12-16 20:50:22	TAMU-CPT	lims-backend
2016-12-16 20:32:54	TAMU-CPT	lims-backend
2016-12-16 19:32:55	TAMU-CPT	guanine
2016-12-16 18:38:35	TAMU-CPT	lims-backend
2016-12-15 21:25:02	TAMU-CPT	lims-frontend
2016-12-15 20:27:34	TAMU-CPT	lims-frontend
2016-12-15 16:39:14	erasche	galaxy-site
2016-12-15 15:54:42	TAMU-CPT	blast-db-download
2016-12-15 15:11:52	erasche	docker-tripal
2016-12-15 05:38:32	erasche	docker-chado
2016-12-15 05:28:18	erasche	docker-chado
2016-12-15 03:07:06	TAMU-CPT	blast-db-download
2016-12-14 21:19:29	TAMU-CPT	blast-db-download
2016-12-14 04:06:10	TAMU-CPT	licecomb
2016-12-14 03:32:29	erasche	galaxyxml
2016-12-13 22:00:37	TAMU-CPT	mauved3
2016-12-13 21:50:31	TAMU-CPT	galaxy-tools
2016-12-13 21:06:02	TAMU-CPT	galaxy-tools
2016-12-13 20:51:14	TAMU-CPT	galaxy-tools
2016-12-13 16:17:47	TAMU-CPT	galaxy-tools
2016-12-12 21:01:07	TAMU-CPT	galaxy-tools
2016-12-12 21:00:30	TAMU-CPT	galaxy-tools
2016-12-12 18:19:47	galaxyproject	tools-iuc
2016-12-10 06:59:01	erasche	redeclipse-maps
2016-12-10 06:46:16	erasche	redeclipse-maps
2016-12-10 06:46:06	erasche	redeclipse-maps
2016-12-10 03:55:15	erasche	redeclipse-maps
2016-12-09 22:30:04	TAMU-CPT	lims-backend
2016-12-09 22:26:09	TAMU-CPT	lims-backend
2016-12-09 21:20:42	TAMU-CPT	galaxy-tools
2016-12-09 19:38:19	TAMU-CPT	cacao-apollo-plugin
2016-12-09 18:39:39	erasche	docker-chado
2016-12-09 18:39:17	erasche	docker-chado
2016-12-09 18:10:59	erasche	docker-apollo
2016-12-08 21:07:32	TAMU-CPT	cacao-jbrowse-plugin
2016-12-08 21:06:42	TAMU-CPT	cacao-jbrowse-plugin
2016-12-08 21:06:10	TAMU-CPT	cacao-jbrowse-plugin
2016-12-08 20:52:12	TAMU-CPT	lims-backend
2016-12-08 17:16:59	TAMU-CPT	cacao-backend
2016-12-08 16:28:18	TAMU-CPT	cacao-backend
2016-12-07 22:48:31	TAMU-CPT	guanine
2016-12-07 22:48:15	TAMU-CPT	guanine-frontend
2016-12-07 22:41:34	TAMU-CPT	guanine-frontend
2016-12-07 18:27:15	TAMU-CPT	cacao-frontend
2016-12-07 00:47:49	TAMU-CPT	galaxy-tools
2016-12-06 19:16:53	TAMU-CPT	galaxy-tools
2016-12-06 18:34:59	TAMU-CPT	galaxy-tools
2016-12-06 02:00:48	erasche	redeclipse-maps
2016-12-06 01:57:42	erasche	redeclipse-maps
2016-12-06 01:30:37	erasche	redeclipse-maps
2016-12-06 00:48:58	TAMU-CPT	cacao-backend
2016-12-06 00:31:13	TAMU-CPT	rancher-catalog
2016-12-06 00:28:39	TAMU-CPT	cacao-frontend
2016-12-06 00:05:45	TAMU-CPT	cacao-backend
2016-12-06 00:03:40	TAMU-CPT	cacao-backend
2016-12-06 00:00:30	TAMU-CPT	docker-recipes
2016-12-05 23:59:41	TAMU-CPT	docker-recipes
2016-12-05 20:22:30	erasche	docker-apollo
2016-12-02 23:13:21	galaxyproject	cargo-port
2016-12-02 23:11:56	galaxyproject	cargo-port
2016-12-02 22:59:16	galaxyproject	cargo-port
2016-12-02 22:49:52	galaxyproject	cargo-port
2016-12-02 19:55:20	TAMU-CPT	rancher-catalog
2016-12-02 19:29:23	galaxyproject	cargo-port
2016-12-02 19:25:46	TAMU-CPT	rancher-catalog
2016-12-02 18:41:22	TAMU-CPT	rancher-catalog
2016-12-02 18:33:18	TAMU-CPT	rancher-catalog
2016-12-02 18:14:47	TAMU-CPT	rancher-catalog
2016-12-02 17:50:00	erasche	galaxy
2016-12-02 16:33:11	galaxyproject	cargo-port
2016-12-01 23:55:08	erasche	docker-chado
2016-12-01 23:41:21	TAMU-CPT	rancher-catalog
2016-12-01 23:34:40	TAMU-CPT	rancher-catalog
2016-12-01 23:29:49	TAMU-CPT	rancher-catalog
2016-12-01 23:20:48	TAMU-CPT	rancher-catalog
2016-12-01 23:17:08	TAMU-CPT	rancher-catalog
2016-12-01 23:04:33	erasche	docker-apollo
2016-12-01 22:58:23	TAMU-CPT	rancher-catalog
2016-12-01 22:55:35	TAMU-CPT	rancher-catalog
2016-12-01 22:52:58	TAMU-CPT	rancher-catalog
2016-12-01 22:45:44	galaxyproject	p4
2016-12-01 22:31:20	galaxyproject	p4
2016-12-01 22:28:17	galaxyproject	p4
2016-12-01 22:10:34	galaxyproject	p4
2016-12-01 21:58:56	erasche	docker-apollo
2016-12-01 21:52:59	erasche	docker-apollo
2016-12-01 21:51:18	erasche	docker-apollo
2016-12-01 21:45:28	TAMU-CPT	rancher-catalog
2016-12-01 20:23:59	TAMU-CPT	spanins
2016-12-01 19:34:40	TAMU-CPT	spanins
2016-12-01 19:25:42	TAMU-CPT	spanins
2016-12-01 19:17:21	TAMU-CPT	spanins
2016-12-01 19:10:32	TAMU-CPT	spanins
2016-12-01 18:44:32	TAMU-CPT	spanins
2016-12-01 18:40:18	TAMU-CPT	spanins
2016-12-01 18:37:52	TAMU-CPT	spanins
2016-11-30 23:35:34	TAMU-CPT	rancher-catalog
2016-11-30 23:21:47	TAMU-CPT	rancher-catalog
2016-11-30 22:32:10	TAMU-CPT	guanine-frontend
2016-11-30 22:24:12	TAMU-CPT	rancher-catalog
2016-11-30 22:15:46	TAMU-CPT	docker-recipes
2016-11-30 21:23:49	TAMU-CPT	galaxy-tools
2016-11-30 21:18:20	TAMU-CPT	galaxy-tools
2016-11-30 20:53:52	erasche	docker-apollo
2016-11-30 20:50:27	erasche	docker-apollo
2016-11-30 20:33:18	TAMU-CPT	CICADA
2016-11-30 20:33:08	TAMU-CPT	guanine-frontend
2016-11-30 20:21:43	TAMU-CPT	guanine-frontend
2016-11-30 19:04:47	TAMU-CPT	galaxy-tools
2016-11-30 18:10:04	TAMU-CPT	galaxy-tools
2016-11-30 18:07:10	TAMU-CPT	galaxy-tools
2016-11-30 17:55:20	TAMU-CPT	galaxy-tools
2016-11-29 23:05:03	TAMU-CPT	guanine-frontend
2016-11-29 23:04:57	TAMU-CPT	CICADA
2016-11-29 22:55:05	TAMU-CPT	guanine-frontend
2016-11-29 22:26:20	TAMU-CPT	guanine
2016-11-29 22:26:02	TAMU-CPT	cc-automated-drf-template
2016-11-29 20:56:40	TAMU-CPT	rancher-catalog
2016-11-29 20:45:41	TAMU-CPT	docker-recipes
2016-11-29 20:44:23	TAMU-CPT	guanine
2016-11-29 20:39:58	TAMU-CPT	docker-recipes
2016-11-29 20:39:23	TAMU-CPT	guanine
2016-11-29 20:38:46	TAMU-CPT	docker-recipes
2016-11-29 20:33:02	TAMU-CPT	guanine-frontend
2016-11-29 20:21:04	TAMU-CPT	guanine-frontend
2016-11-29 20:18:52	TAMU-CPT	docker-recipes
2016-11-29 20:16:32	TAMU-CPT	docker-recipes
2016-11-29 19:47:35	TAMU-CPT	docker-recipes
2016-11-29 19:22:30	TAMU-CPT	guanine-frontend
2016-11-29 19:14:08	TAMU-CPT	guanine
2016-11-29 19:08:00	TAMU-CPT	rancher-catalog
2016-11-29 19:06:21	TAMU-CPT	docker-recipes
2016-11-29 17:55:17	galaxy-genome-annotation	docker-galaxy-annotation
2016-11-29 17:55:15	erasche	docker-galaxy-annotation
2016-11-29 17:55:09	galaxy-genome-annotation	docker-galaxy-annotation
2016-11-29 17:46:38	TAMU-CPT	docker-recipes
2016-11-29 17:22:01	TAMU-CPT	docker-recipes
2016-11-29 16:21:32	TAMU-CPT	docker-recipes
2016-11-29 16:20:42	TAMU-CPT	docker-recipes
2016-11-29 16:02:40	TAMU-CPT	rancher-catalog
2016-11-29 16:02:00	TAMU-CPT	rancher-catalog
2016-11-23 22:36:59	erasche	docker-chado
2016-11-23 22:35:34	erasche	docker-chado
2016-11-23 22:34:34	erasche	docker-chado
2016-11-22 18:56:51	TAMU-CPT	galaxy-tools
2016-11-19 00:10:50	TAMU-CPT	CICADA
2016-11-18 16:58:43	erasche	docker-galaxy-annotation
2016-11-17 22:09:36	TAMU-CPT	mauved3
2016-11-17 22:01:19	TAMU-CPT	mauved3
2016-11-17 20:09:10	erasche	docker-chado
2016-11-17 18:00:02	erasche	chado-jbrowse-connector
2016-11-17 17:57:10	erasche	chado-jbrowse-connector
2016-11-17 17:24:39	erasche	chado-jbrowse-connector
2016-11-17 00:48:58	erasche	argparse2tool
2016-11-17 00:12:12	erasche	argparse2tool
2016-11-17 00:04:54	erasche	argparse2tool
2016-11-16 23:53:21	erasche	argparse2tool
2016-11-16 22:00:31	erasche	argparse2tool
2016-11-16 21:56:58	erasche	argparse2tool
2016-11-16 21:41:33	erasche	argparse2tool
2016-11-16 18:12:51	TAMU-CPT	galaxy-tools
2016-11-15 07:17:29	erasche	argparse2tool
2016-11-15 07:14:49	erasche	argparse2tool
2016-11-15 07:10:46	erasche	argparse2tool
2016-11-15 06:59:34	erasche	argparse2tool
2016-11-15 06:49:36	erasche	gxargparse
2016-11-15 06:04:42	erasche	gxargparse
2016-11-15 05:49:17	erasche	gxargparse
2016-11-15 05:24:45	erasche	gxargparse
2016-11-15 05:12:30	erasche	gxargparse
2016-11-15 05:12:13	erasche	galaxyxml
2016-11-15 05:10:07	erasche	gxargparse
2016-11-15 04:59:59	erasche	gxargparse
2016-11-14 21:45:00	erasche	galaxyxml
2016-11-14 21:44:02	erasche	galaxyxml
2016-11-14 16:59:29	TAMU-CPT	CICADA
2016-11-14 16:59:09	TAMU-CPT	CICADA
2016-11-11 23:30:55	TAMU-CPT	rancher-catalog
2016-11-11 23:13:56	TAMU-CPT	rancher-catalog
2016-11-11 23:12:39	TAMU-CPT	rancher-catalog
2016-11-11 23:11:26	TAMU-CPT	rancher-catalog
2016-11-11 22:34:18	TAMU-CPT	rancher-catalog
2016-11-11 22:28:51	TAMU-CPT	rancher-catalog
2016-11-11 22:27:18	TAMU-CPT	rancher-catalog
2016-11-11 22:02:29	TAMU-CPT	rancher-catalog
2016-11-11 20:34:07	TAMU-CPT	rancher-catalog
2016-11-11 19:24:54	TAMU-CPT	rancher-catalog
2016-11-11 19:10:55	TAMU-CPT	rancher-catalog
2016-11-11 18:19:38	galaxyproject	galaxy
2016-11-11 17:42:40	TAMU-CPT	docker-recipes
2016-11-11 17:08:41	TAMU-CPT	rancher-catalog
2016-11-11 17:07:00	TAMU-CPT	rancher-catalog
2016-11-11 16:56:56	TAMU-CPT	rancher-catalog
2016-11-11 16:56:05	TAMU-CPT	rancher-catalog
2016-11-11 02:51:22	TAMU-CPT	rancher-catalog
2016-11-10 22:52:18	TAMU-CPT	rancher-catalog
2016-11-10 22:51:36	TAMU-CPT	rancher-catalog
2016-11-07 23:13:38	TAMU-CPT	bioconda-recipes
2016-11-07 23:00:55	TAMU-CPT	bioconda-recipes
2016-11-07 22:48:09	TAMU-CPT	bioconda-recipes
2016-11-07 22:36:34	TAMU-CPT	bioconda-recipes
2016-11-07 22:04:45	TAMU-CPT	bioconda-recipes
2016-11-07 21:54:19	TAMU-CPT	bioconda-recipes
2016-11-07 17:04:47	TAMU-CPT	bioconda-recipes
2016-11-05 23:36:17	erasche	redeclipse-maps
2016-11-05 20:34:38	erasche	docker-apollo
2016-11-05 05:49:02	erasche	dotfiles
2016-11-04 18:17:51	erasche	go-otp
2016-11-02 22:01:06	TAMU-CPT	CICADA
2016-10-21 05:07:58	erasche	erasche.github.io
2016-10-21 05:07:17	erasche	erasche.github.io
2016-10-21 05:04:48	erasche	erasche.github.io
2016-10-20 18:18:58	TAMU-CPT	cc-automated-drf-template
2016-10-20 00:20:56	TAMU-CPT	rancher-catalog
2016-10-20 00:18:28	TAMU-CPT	spanins-frontend
2016-10-20 00:18:24	TAMU-CPT	rancher-catalog
2016-10-20 00:15:45	TAMU-CPT	rancher-catalog
2016-10-20 00:13:36	TAMU-CPT	rancher-catalog
2016-10-20 00:12:08	TAMU-CPT	rancher-catalog
2016-10-20 00:11:37	TAMU-CPT	rancher-catalog
2016-10-20 00:08:59	TAMU-CPT	spanins
2016-10-20 00:08:15	elenimijalis	spanins
2016-10-20 00:00:24	TAMU-CPT	rancher-catalog
2016-10-19 23:58:47	TAMU-CPT	rancher-catalog
2016-10-19 23:53:27	TAMU-CPT	spanins-frontend
2016-10-19 23:47:25	TAMU-CPT	spanins
2016-10-19 23:46:36	elenimijalis	spanins
2016-10-19 23:40:47	TAMU-CPT	rancher-catalog
2016-10-19 23:25:32	TAMU-CPT	rancher-catalog
2016-10-19 23:20:17	TAMU-CPT	rancher-catalog
2016-10-19 23:05:20	TAMU-CPT	docker-recipes
2016-10-19 23:03:18	TAMU-CPT	Phage-Registry
2016-10-19 22:49:28	TAMU-CPT	docker-recipes
2016-10-19 22:47:29	TAMU-CPT	Phage-Registry
2016-10-19 22:27:52	TAMU-CPT	docker-recipes
2016-10-19 22:26:46	TAMU-CPT	Phage-Registry
2016-10-19 22:22:49	TAMU-CPT	rancher-catalog
2016-10-19 22:22:32	TAMU-CPT	rancher-catalog
2016-10-19 22:21:32	TAMU-CPT	rancher-catalog
2016-10-19 22:20:04	TAMU-CPT	rancher-catalog
2016-10-19 22:14:33	TAMU-CPT	docker-recipes
